step_id,scenario_id,phase,cue_text,data_payload_json,expected_action,scope_allowed,dangerous_wrong_action,consequence_text,next_default_step_id
step_000154,scn_emt_000016,primary,Primary: Motor vehicle crash with bleeding. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000155
step_000155,scn_emt_000016,immediate_interventions,Immediate Interventions: Motor vehicle crash with bleeding. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000156
step_000156,scn_emt_000016,secondary,Secondary: Motor vehicle crash with bleeding. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000157
step_000157,scn_emt_000016,reassessment,Reassessment: Motor vehicle crash with bleeding. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000158
step_000158,scn_emt_000016,transport,Transport: Motor vehicle crash with bleeding. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000159
step_000159,scn_emt_000016,handoff,Handoff: Motor vehicle crash with bleeding. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000160
step_000160,scn_emt_000016,debrief,Debrief: Motor vehicle crash with bleeding. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_000161,scn_emt_000017,dispatch,Dispatch: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000162
step_000162,scn_emt_000017,arrival,Arrival: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000163
step_000163,scn_emt_000017,scene_size_up,Scene Size Up: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000164
step_000164,scn_emt_000017,primary,Primary: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000165
step_000165,scn_emt_000017,immediate_interventions,Immediate Interventions: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000166
step_000166,scn_emt_000017,secondary,Secondary: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000167
step_000167,scn_emt_000017,reassessment,Reassessment: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000168
step_000168,scn_emt_000017,transport,Transport: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000169
step_000169,scn_emt_000017,handoff,Handoff: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000170
step_000170,scn_emt_000017,debrief,Debrief: Fall from height. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_000171,scn_emt_000018,dispatch,Dispatch: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000172
step_000172,scn_emt_000018,arrival,Arrival: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000173
step_000173,scn_emt_000018,scene_size_up,Scene Size Up: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000174
step_000174,scn_emt_000018,primary,Primary: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000175
step_000175,scn_emt_000018,immediate_interventions,Immediate Interventions: Altered mental status diabetic. Vital signs and clues evolve based on actions.,"{""hr"": 106, ""rr"": 20, ""bp"": ""protocol_case"", ""spo2"": 94, ""pain"": 4, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within EMT scope, and reassess.",emt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_000176
